ano;numero_termo;numero_sei;orgao_acordo;parceiro_acordo;objeto;inicio_vigencia;fim_vigencia;situacao;link_documento
"2024";"5060002";"1400.01.0016334/2024-19";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"GOVERNADOR VALADARES";"estabelecimento de condições de cooperação mútua entre os convenentes, visando a liberação de parte da estrutura do Clube Filadélfia, pertencente à Sociedade Recreativa Filadélfia, para realização de atividades físicas do Corpo de Bombeiros Militar de Minas Gerais (CBMMG).";"2024-07-23";"2026-07-22";"VIGENTE";"https://drive.google.com/file/d/1HbDfQAResMSpR01QqhZmuHuKAElcXnur/view?usp=sharing"
"2024";"506172";"1400.01.0001778/2024-84";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"SÃO JOÃO EVANGELISTA";"Conjugação de esforços, com atuação harmônica e sem intuito lucrativo, para a execução, pelo CBMMG, dos serviços de prevenção e de combate a incêndio, busca e salvamento, resgate e defesa civil no município e região, bem como, o desenvolvimento das ações por parte da Prefeitura Municipal de São João Evangelista, conforme Plano de Trabalho, devidamente aprovado pelos partícipes e parte integrante deste instrumento, para todos os fins de direito, na condição de seu anexo.";"2025-07-24";"2026-07-23";"VIGENTE";"https://drive.google.com/file/d/1OmLy1nYCZ3h4DGpVUxPHkMw9rzZwxssl/view?usp=sharing"
"2023";"1";"1400.01.0061447/2023-97";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"GUANHÃES";"Estabelecimento de condições de cooperação de coordenação mútua entre os convenentes, visando a utilização do espaço da Unidade Militar na cidade de Guanhãoes para a operacionalização do SAMU municipal.";"";"";"ENCERRADO";"https://drive.google.com/file/d/1grUMxktw5omFsGhJIbmxSPG4iPupOwqI/view?usp=sharing"
"2023";"";"1400.01.0027691/2023-97";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"GOVERNADOR VALADARES";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando a realização de projetos de extensão e/ou estágio curricular e outras atividades não obrigatórias aos alunos dos cursos de graduação (enfermagem, fisioterapia e psicologia), no projeto social Bombeiro Sênior, desenvolvido no Pelotão de Emergências Ambientais e Resposta a Desastres (PEMAD), localizado a Rua Ametista, nº 390, bairro São Raimundo - Governador Valadares.";"2025-01-30";"2028-01-29";"VIGENTE";"https://drive.google.com/file/d/1mM9xXaYFG-y0qljhpY95ATW698nuoDUb/view?usp=sharing"
"2024";"1";"1400.01.0026640/2023-53";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"GOVERNADOR VALADARES";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando a execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndios, Buscas e Salvamentos, Resgates, Prevenção de Acidentes e Defesa Civil no município de Governador Valadares/MG e região, conforme plano de trabalho anexo a este instrumento.";"2024-02-24";"2027-02-23";"VIGENTE";"https://drive.google.com/file/d/19J5UdzANPS81V9Gs-ajMKFyZ25_8QGmo/view?usp=sharing"
"2022";"8";"1400.01.0047233/2022-49";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"RESPLENDOR";"Estabelecimento de condições de cooperação mútua entre os conveniados, visando à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio, Busca e Salvamento, Resgate, Prevenção de Acidentes e Defesa Civil no Município de Resplendor/MG e região.";"2025-11-09";"2027-11-08";"VIGENTE";"https://drive.google.com/file/d/1VlUe9n907VjQ6HLMZpBGKhoPGFxiNqA4/view?usp=sharing"
"2023";"2";"1400.01.0008959/2022-09";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"CONSELHEIRO PENA";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando à criação, manutenção e o credenciamento da Brigada Municipal de Conselheiro Pena, para execução dos serviços de prevenção e combate a incêndio e atendimento a emergências, conforme prescreve o § 2º do artigo 3º da Lei Federal nº 13 425/2017 c/c o caput do artigo 8º da Portaria do CBMMG nº 49 de 02 de julho de 2020";"2023-08-17";"2025-08-16";"ENCERRADO";"https://drive.google.com/file/d/1jsC-hN8cSHka09czMDjgcDPsCI-bibt4/view?usp=sharing"
"2022";"6";"1400.01.0007886/2022-74";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"TEÓFILO OTONI";"O estabelecimento de condições de cooperação mútua entre os conveniados, visando à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio, Buscas e Salvamento, resgate, Prevenção de Acidentes e Defesa Civil no Município de Teófilo Otoni e região.";"2022-03-31";"2023-03-30";"ENCERRADO";"https://drive.google.com/file/d/1Zh3amlaTV0xXEWQICtRDNQaXcw9sR1Yf/view?usp=sharing"
"2022";"2";"1400.01.0000944/2022-07";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"ITAOBIM";"O estabelecimento de condições de cooperação mútua entre os convenentes, visando a execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndios, Buscas e Salvamentos, Resgates, Prevenção de Acidentes e Defesa Civil no município de Itaobim/MG e região, conforme plano de trabalho anexo a este instrumento.";"2026-02-23";"2027-02-22";"VIGENTE";"https://drive.google.com/file/d/1iZ5Fjpt1u-TcJjc4eLI0-AC8ieEUEA7g/view?usp=sharing"
"2021";"3";"1400.01.0037416/2021-10";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"ARAÇUAÍ";"O estabelecimento de condições de cooperação mútua entre os convenentes, com o fito de proporcionar a execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio, Busca e Salvamento, Resgate e Defesa Civil, no município de Araçuaí e região.";"2024-01-01";"2024-02-29";"ENCERRADO";"https://drive.google.com/file/d/1AkC9sdVqLTkGgVSA5lEi87Co7ecRqp2d/view?usp=sharing"
"2022";"1";"1400.01.0036405/2021-50";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"SÃO JOÃO EVANGELISTA";"O estabelecimento de condições de cooperação mútua entre os convenentes, visando a execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndios, Buscas e Salvamentos, Resgates, Prevenção de Acidentes e Defesa Civil no município de São João Evangelista/MG e região, conforme plano de trabalho anexo a este instrumento.";"2023-01-13";"2024-01-12";"ENCERRADO";"https://drive.google.com/file/d/1MsrpXmxDSsZgeTkRV8dfLnd-WOo63Y6E/view?usp=sharing"
"2019";"";"1400.01.0040582/2020-85";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"GOVERNADOR VALADARES";"Estabelecimento de diretrizes para integração entre o SAMU ( Serviço de Atendimento Móvel de Urgência) e o Corpo de Bombeiro Militar de MInas Gerais - CBMMG/6º BBM, referente as ações e coordenação dos atendimentos a ocorrências de urgências e emergências pré-hospitalares, ocorridas no município de Governador Valadares e região, em conformidade com a Portaria GM/MS nº 2.048 de 05 de novembro de 2022 e as atividades de transporte aeromédico realizadas de Batalhão de Operações Aéreas.";"2019-07-12";"2024-07-11";"ENCERRADO";"https://drive.google.com/file/d/1VLUB1xdPYUw9Fc6tVe87Ao-AUHwfSn-9/view?usp=sharing"
"2020";"4";"1400.01.0035410/2020-49";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"ALMENARA";"O estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio, Busca e Salvamento, Resgate e Defesa Civil no Município de Almenara/MG e região.";"2020-07-16";"2025-07-15";"ENCERRADO";"https://drive.google.com/file/d/1GDCmBAJa82cxcLvRdByFZs_x7YRenk6-/view?usp=sharing"
"2020";"3";"1400.01.0033496/2020-26";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"SÃO JOÃO EVANGELISTA";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando a execução pelo CBMMG, dos Serviços de Prevenção e Combate a Incêndios, Busca e Salvamento, Resgate e Defesa Civil no município de São João Evangelista/MG e região.";"2020-06-27";"2021-06-26";"ENCERRADO";"https://drive.google.com/file/d/1bozupEyCwgAfniH72XHQlLRbFS3hWK3p/view?usp=sharing"
"2013";"143";"1400.01.0031768/2020-25";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"ALMENARA";"A delegação , da União para o Estado de Minas Gerais, da Exploração do Aeroporto de Almenara (SNAR), localizado no Município de Almenara - MG, com a seguinte localização geográfica: 13º10'02""S / 40º41'05""W.";"2013-12-02";"2048-12-01";"VIGENTE";"convenio_reforma_aeroporto_almenara.pdf"
"2020";"2";"1400.01.0026247/2020-03";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"GUANHÃES";"O estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio, Busca e Salvamento, Resgate e Defesa Civil no Município de Guanhães e região, bem como o desenvolvimento das ações por parte da Prefeitura Municipal de Guanhães para a edificação e instalação da futura Fração do Corpo de Bombeiros Militar.";"2020-05-26";"2025-05-24";"ENCERRADO";"https://drive.google.com/file/d/10tzjU4c4GS67X34HqecJud0_SgWIliS-/view?usp=sharing"
"2019";"1";"1400.01.0051835/2019-61";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"TEÓFILO OTONI";"Estabelecimento de condições de cooperação mútua entre os convenentes, com o fito de proporcionar a execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio, Busca e Salvvamento, Resgate e Defesa Civil no Município de Teófilo Otoni/MG e região.";"2019-10-17";"2020-10-16";"ENCERRADO";"https://drive.google.com/file/d/1lT9hm7prYndk_IaWNOEc1turWkPKH6Y3/view?usp=sharing"
"2019";"";"1400.01.0041043/2019-57";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"SÃO JOÃO EVANGELISTA";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando a execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndios, Busca e Salvamentos, Resgate e Defesa Civil no município de São João Evangelista/MG e região.";"2019-04-15";"2019-04-14";"ENCERRADO";""
"2019";"";"1400.01.0038534/2019-94";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"GOVERNADOR VALADARES";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando a liberação do espaço da Sociedade Recreativa Filadélfia para realização de atividades físicas do Sexto Batalhão de Bombeiros militar.";"2022-08-28";"2024-08-27";"ENCERRADO";"https://drive.google.com/file/d/1tEFJpQqTdU7OXz5wfbJyUWNCR_Pe3QDm/view?usp=sharing"
"2020";"";"1400.01.0029909/2019-72";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"ARAÇUAÍ";"O estabelecer as intenções do CBMMG e do Município de Araçuaí/MG, em firmar um Instrumento Público Específico, com vistas à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio, Busca e Salvamento, Resgate e Defesa Civil no Município de Araçuaí/MG, impondo assim condições para que o CBMMG preste serviços de qualidade na região, mediante a construção da sede da Fração BM no Município de Araçuaí a cargo da Prefeitura Municipal, que deverá ocorrer no prazo de 24 (vinte e quatro) meses após a assinatura deste instrumento.";"2020-06-24";"2022-06-23";"ENCERRADO";"https://drive.google.com/file/d/1Zt28FfwEyX--Q2pYMu4L4lHgmi8BNAoU/view?usp=sharing"
"2018";"2";"1400.01.0022636/2019-18
1400.01.0005191/2018-04
2300.01.0013769/2019-77
1400.01.0033345/2019-32";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"GUANHÃES";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio, Busca e Salvamento, Resgate e Defesa Civil no Município de Guanhães e região, bem como o desenvolvimento das ações por parte da Prefeitura Municipal de Guanhães para a edificação e instalação da futura Fração do Corpo de Bombeiros Militar.";"2019-05-04";"2020-05-04";"ENCERRADO";"https://drive.google.com/file/d/1ImO0tqEDTZ6zJh3AXD6fmWLHA810n8n4/view?usp=sharing"
"2017";"1";"1400.01.0020002/2018-38";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"RESPLENDOR";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando a execução pelo CBMMG dos serviços de prevenção e combate a incêndios, busca e salvamentos, resgate e defesa civil no município e região.";"2021-09-24";"2022-09-29";"ENCERRADO";"https://drive.google.com/file/d/1EsDi4OB_nX_CkhVUHgqhKhAggBDJ4sWC/view?usp=sharing"
"2017";"1";"1400.01.0008419/2018-51";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"GOVERNADOR VALADARES";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando a liberação do espaço da Sociedade Recreativa Filadélfia para realização de atividades físicas do Sexto Batalhão de Bombeiros militar.";"2018-07-05";"2019-07-07";"ENCERRADO";"https://drive.google.com/file/d/1jUMd1fwIMA2SStaVxGA1fL134c5Dhcif/view?usp=sharing"
"2018";"6226";"1400.01.0004609/2018-04";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"ALMENARA";"Estabelecimento de condições de cooperação mútua entre os convenentes, com o fito de proporcionar a execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio, Busca e Salvvamento, Resgate e Defesa Civil no Município de Almenara/MG e região.";"2018-07-20";"2019-07-19";"ENCERRADO";"https://drive.google.com/file/d/101-CE4L6Wbi3TI7wfcZ-em6mn8NGL5TA/view?usp=sharing"
"2017";"1";"1400.01.0001636/2018-56";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"MANHUAÇU";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando a execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndios, Busca e Salvamentos, Resgate e Defesa Civil no município de Manhuaçu/MG e região.";"2017-03-22";"2018-03-21";"ENCERRADO";""
"2025";"5.06.1.6";"1400.01.0020158/2025-73";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"RESPLENDOR";"Objeto consiste no estabelecimento de condições de cooperação mútua entre os convenentes a visando a cooperação entre as partes para a manutenção das viaturas operacionais do CBMMG pertencentes ao 6º Pelotão, conforme descrito no plano de trabalho e anexos, com vistas a garantir a disponibilidade e condições adequadas de funcionamento dos veículos utilizados nas atividades de prevenção e resposta a emergências.";"";"";"ENCERRADO";""
"2025";"506171";"1400.01.0057485/2025-74";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"GUANHÃES";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos serviços de prevenção e de combate a incêndios, buscas e salvamentos, resgates e atividades de defesa civil no município de Guanhães e região, objetivando a efetiva manutenção da ordem e da defesa social.";"2025-10-21";"2027-10-20";"VIGENTE";"https://drive.google.com/file/d/1OxcZxwP2IR2NcY2cjfmyUZELh-hNMr_0/view?usp=sharing"
"2025";"5.06.0.0.1";"1400.01.0068814/2025-32";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"CONSELHEIRO PENA";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando a criação, manutenção e o credenciamento da Brigada Municipal de Conselheiro Pena/MG, para execução dos serviços de prevenção e combate a incêndio e atendimento a emergências, conforme prescreve o §2ºdo artigo 3º da Lei Federal nº 13.425/2017 c/c o caput do artigo 8º da Portaria do CBMMG nº 49 de 02 de julho de 2020.";"2025-11-20";"2035-11-19";"VIGENTE";"https://drive.google.com/file/d/1FHKH_HbkaBMPHby94SzqHQz4hxcagOqV/view?usp=sharing"
"2026";"506221";"1400.01.0025344/2026-19";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"MATA VERDE";"estabelecimento de cooperação mútua para a execução do Projeto Social Bombeiro Mirim no Município de Mata Verde/MG, pelo CBMMG, bem como o apoio logístico e financeiro do município ao 2º Pelotão de Bombeiros de Almenara (que atende a região), visando à aquisição de materiais operacionais para salvamento, resgate e socorro, e à manutenção das condições de funcionamento da unidade.";"";"";"TRATATIVA";""
"2024";"418141";"1400.01.0036151/2024-12";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"TRÊS MARIAS";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando a execução pelo CBMMG dos serviços de prevenção e de combate a incêndios, busca e salvamento, atendimento pré-hospitalar (resgate) e defesa civil no município de Três Marias e região.";"2025-06-22";"2027-06-21";"VIGENTE";"https://drive.google.com/file/d/1v9zBv5FTkfoNDipRkr5BHVrJpDpw1fK0/view?usp=sharing"
"2023";"22074";"1400.01.0022074/2023-48";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"DIAMANTINA";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG dos Serviços de Prevenção e de Combate a Incêndios, Busca e Salvamento, Resgate e defesa Civil no município de Diamantina e Região.";"2024-10-13";"2025-10-12";"ENCERRADO";"1__TERMO_ADITIVO___assinado_pelas_partes.pdf"
"2022";"1";"1400.01.0069739/2022-92";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PIRAPORA";"Formalização do interesse mútuo entre o 2º Pelotão de Pirapora e a Rede de Serviço de Urgência e Emergência/CISRUN MACRO NORTE em transferir provisóriamente a base do SAMU para a estrutura do pelotão BM de Pirapora.";"2024-01-15";"2025-01-14";"ENCERRADO";"https://drive.google.com/file/d/1N-UxYmGNZlkRVtyHes4pOP_3reBBbVKW/view?usp=sharing"
"2021";"1";"1400.01.0050319/2021-53";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"PIRAPORA";"Estabeleciemento de condições de cooperação mútua entre os convenentes, visando à execução, pelo CBMMG, dos serviços de prevenção e combate a incêndio, busca e salvamento, resgate e defesa civil no Município de Pirapora e região, bem como o desenvolvimento das ações por parte da Prefeitura Municipal de Pirapora no reapasse de recurso financeiro para pintura e reparos em geral do imóvel onde está instalado o 2º Pelotão do Corpo de Bombeiros Militar no município.";"2013-12-16";"2024-12-15";"ENCERRADO";"https://drive.google.com/file/d/13bN0KrLJnYNPVxrfQiKqTsI2veAdABbu/view?usp=sharing"
"2021";"6";"1400.01.0023533/2021-43
1400.01.0015485/2019-65";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"DIAMANTINA";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG dos Serviços de Prevenção e de Combate a Incêndio e pânico, Busca e Salvamento, atendimento pré-hospitalar (Resgate) e Defesa Civil no Município de Diamantina/MG e região, bem como, o desenvolvimento das ações por parte do MUNICÍPIO na reforma do Prédio situado na Rua Neco Amorim, n° 20 e Rua do Bicame, nº 751, Bairro Bicame, Diamantina – Minas Gerais, com vistas à INSTALAÇÃO DA 6ª COMPANHIA INDEPENDENTE DE BOMBEIROS MILITAR DE DIAMANTINA/MG, e, viabilizando a liberação da edificação atualmente ocupada, que é Patrimônio Ferroviário Nacional e está inserida dentro das 2 ações Piloto do Programa REVIVE do Governo Federal.";"2023-05-22";"2024-05-21";"ENCERRADO";"https://drive.google.com/file/d/1Kt9-We98TpDVoRvWTW9pYKGPazOBHYuJ/view?usp=sharing"
"2018";"6229";"1400.01.0034335/2020-71
1400.01.0054399/2019-91
1400.01.0036372/2019-74
1400.01.0019723/2018-05";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"CURVELO";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução, pelo CBMMG, dos serviços de Prevenção e de Combate a Incêndio, Busca e Salvamento, Resgate e Defesa Civil no município de Curvelo e região.";"2020-11-01";"2022-10-31";"ENCERRADO";"https://drive.google.com/file/d/15hbKF4d4vbx1le9QgFZTTJJM_fbSlinm/view?usp=sharing"
"2020";"1";"1400.01.0059692/2019-61
1400.01.0036206/2019-94
1400.01.0045401/2019-52";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"CAPELINHA";"Estabelecer as interações do CBMMG e do Município de Capelinha/MG, em firmar um Instrumento Público Específico, com vistas à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio, Busca e Salvamento, Atendimento Pré-hospitalar (Resgate) e Defesa Civil no Município, impondo assim condições para que o CBMMG preste serviços de qualidade na região, mediante a construção da sede de Fração BM na cidade de Capelinha a cargo da Prefeitura Municipal, que deverá ocorrer no prazo de 12 (doze) meses após a aasinatura deste instrumento.";"2025-07-24";"2026-07-23";"VIGENTE";"https://drive.google.com/file/d/1p5ls_g-Fa6x0KFatcqq8ZYlc5Q5uibaZ/view?usp=sharing"
"2019";"1";"1400.01.0022757/2019-49
1400.01.0003635/2018-15";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"TRÊS MARIAS";"Estabeleciemento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio e Pânico, Busca e Salvamento, Atendimento Pré-Hospitalar (Resgate) e Defesa Civil no Município de Três Marias/MG e região, bem como o desenvolvimento das ações por parte da Prefeitura de Três Marias/MG para a edificação e instalação da futura Fração do Corpo de Bombeiros Militar.";"2023-11-03";"2024-11-02";"ENCERRADO";"https://drive.google.com/file/d/1NWSZQE5R7yJ_UWU_nnmY5a8cddDdQUpf/view?usp=sharing"
"2024";"418101";"1400.01.0057179/2024-94";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"BUENÓPOLIS";"Consiste no estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos serviços de prevenção e de combate a incêndio, busca e salvamento, resgate e defesa civil em Buenópolis e região.";"2025-08-29";"2026-08-28";"VIGENTE";"SEI_124336412_Termo_Aditivo.pdf"
"2026";"1400.01.0004648/2026-91";"1400.01.0004648/2026-91";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"DIAMANTINA";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando a execução pelo CBMMG nos serviços de prevenção e de combate a incêndios, busca e salvamento, atendimento pré-hospitalar (resgate) e defesa civil no Município de Diamantina e região.";"2026-02-28";"2027-02-27";"VIGENTE";"https://drive.google.com/file/d/1MtsOstxkBdjeRubX2M72ZpxfP9qlJxt_/view?usp=sharing"
"2026";"1";"1400.01.0004648/2026-91";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"DIAMANTINA";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando a execução pelo CBMMG nos serviços de prevenção e de combate a incêndios, busca e salvamento, atendimento pré-hospitalar (resgate) e defesa civil no Município de Diamantina e região.";"2026-02-28";"2027-02-27";"VIGENTE";"https://drive.google.com/file/d/1nEOTmyQaBjWBKL0bybYhMriKogmFVArN/view?usp=sharing"
"2022";"5401";"1400.01.0065366/2022-17";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"CURVELO";"Estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução, pelo CBMMG, dos serviços de Prevenção e de Combate a Incêndio, Busca e Salvamento, Resgate e defesa Civil no município de Curvelo e região.";"2022-12-22";"2024-12-22";"ENCERRADO";"https://drive.google.com/file/d/1kWxgujezahIzjs6jz2x3nYzc_IYxovlR/view?usp=sharing"
"2018";"6225";"1400.01.0028677/2022-56
1400.01.0003000/2021-79
1400.01.0006175/2018-14";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"SETE LAGOAS";"Cooperação Administrativa, técnica, financeira e operacional entre os convenentes, visando a instalção e manutenção da 3ª Cia do CBMMG no imóvel cedido pelo Município, com o objetivo de elevá-la à Cia Ind, bem como a execução pelo CBMMG, dos serviços de Prevenção e Combate à Incêndio, Busca e Salvamento, Resgate, Atendimento Pré-Hospitalar e Defesa Civil em conjunto com as instituições envolvidas no Município.";"2018-02-01";"2021-06-30";"ENCERRADO";"https://drive.google.com/file/d/1NlivnG-7LRBRGIWXhA8K8PS1LFBKx5Qw/view?usp=sharing"
"2022";"5402";"1400.01.0002038/2022-54";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"SETE LAGOAS";"Cooperação administrativa, técnica, financeira e operacional entre os convenentes, visando a manutenção da 5ª Companhia Independente do Corpo de Bombeiros (Sete Lagoas) no imóvel cedido pelo MUNICÍPIO, bem como a execução, pelo CBMMG, dos serviços de Prevenção e Combate a Incêndio, Busca e Salvamento, Resgate, Atendimento Pré-Hospitalar e Defesa Civil em conjunto com as instituições envolvidas no MUNICÍPIO.";"2023-03-09";"2025-03-09";"ENCERRADO";"https://drive.google.com/file/d/1pusbXStdwTYplIwQulWlxGLEHtwx3rFl/view?usp=sharing"
"2025";"1.17.0.0.2";"1400.01.0016233/2025-27";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"SETE LAGOAS";"o presente Convênio, em prol da finalidade pública, a provisão de pagamento de tarifas (água, energia elétrica e impostos do imóvel), manutenção do imóvel, reparos, pinturas, serviços de conservação, limpeza das dependências físicas do quartel, manutenção da parte hidráulica e elétrica do respectivo imóvel, fornecimento de material de escritório, informática, produtos de limpeza, manutenção de viaturas, fornecimento de combustíveis e lubrificantes.";"2025-09-17";"2026-09-16";"VIGENTE";"https://drive.google.com/file/d/1AuvrGTbIUJpKY2Zy1497lUKP11hqIj_C/view?usp=sharing"
"2024";"1";"1400.01.0042680/2023-78";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"ALÉM PARAÍBA";"Cooperação técnica e gratuita, através da cessão do espaço em site de telecomunicações para instalação de uma repetidora de rádio digital pertencente ao CBMMG, de forma a permitir ao Corpo de Bombeiros Militar de Minas Gerais, exercer suas atividades de defesa civil, prevenção, combate a incêndios, buscas, salvamento e socorros no município de Além Paraíba, contribuindo para a ampliação da cobertura e melhoria na qualidade da rede de radiocomunicação do CBMMG, permitindo assim um melhor gerenciamento nos atendimento às ocorrências, atendendo desta forma aos interesses comuns dos partícipes.";"2024-03-02";"2049-03-01";"VIGENTE";"https://drive.google.com/file/d/1b00-1qAtJdop7zRqq6te1Cm0Ug01_ncu/view?usp=sharing"
"2023";"3";"1400.01.0005215/2023-20";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"VISCONDE DO RIO BRANCO";"Cooperação técnica e gratuita, através da cessão do espaço em site de telecomunicações para instalação de uma repetidora de rádio digital pertencente ao CBMMG, de forma a permitir ao Corpo de Bombeiros Militar de Minas Gerais, exercer suas atividades de defesa civil, prevenção, combate a incêndios, buscas, salvamento e socorros no município de Visconde do Rio Branco, contribuindo para a ampliação da cobertura e melhoria na qualidade da rede de radiocomunicação do CBMMG, permitindo assim um melhor gerenciamento nos atendimento às ocorrências, atendendo desta forma aos interesses comuns dos convenentes.";"";"";"ENCERRADO";""
"2023";"1";"1400.01.0069466/2022-91";"CORPO DE BOMBEIROS MILITAR DE MINAS GERAIS";"SANTOS DUMONT";"Cooperação técnica e gratuita, através da cessão do espaço em site de telecomunicações para instalação de uma repetidora de rádio digital pertencente ao CBMMG, de forma a permitir ao Corpo de Bombeiros Militar de Minas Gerais, exercer suas atividades de defesa civil, prevenção, combate a incêndios, buscas, salvamento e socorros no município de Santos Dumont, contribuindo para o desenvolvimento do Estado, através da ampliação da cobertura e melhoria na qualidade da rede de radiocomunicação do CBMMG permitindo assim um melhor gerenciamento nos atendimento às ocorrências, atendendo desta forma aos interesses comuns dos convenentes.";"";"";"ENCERRADO";""
